##TITLE=No Description
##DATA TYPE=INFRARED SPECTRUM
##XUNITS=1/CM
##YUNITS=%T
400.232577  	3472.685926 
400.714785  	96.990341 
401.196993  	61.612422 
401.679201  	61.781710 
402.161409  	105.183367 
402.643617  	69.632091 
403.125824  	47.550100 
403.608032  	71.712439 
404.090240  	80.514562 
404.572448  	91.556412 
405.054656  	91.626740 
405.536864  	46.456962 
406.019072  	36.153712 
406.501280  	31.425225 
406.983488  	78.014424 
407.465696  	94.913595 
407.947904  	38.121018 
408.430112  	39.702502 
408.912320  	79.893943 
409.394527  	70.674883 
409.876735  	50.081137 
410.358943  	29.551134 
410.841151  	64.761845 
411.323359  	98.903323 
411.805567  	63.458093 
412.287775  	35.134616 
412.769983  	37.510100 
413.252191  	62.486668 
413.734399  	95.442506 
414.216607  	57.591870 
414.698815  	45.844118 
415.181023  	84.064679 
415.663230  	120.425843 
416.145438  	105.709223 
416.627646  	69.692296 
417.109854  	56.151697 
417.592062  	68.401857 
418.074270  	93.701560 
418.556478  	38.264696 
419.038686  	46.974255 
419.520894  	45.473033 
420.003102  	60.537483 
420.485310  	80.864511 
420.967518  	54.584465 
421.449726  	51.273327 
421.931933  	50.239257 
422.414141  	44.580245 
422.896349  	55.689330 
423.378557  	53.197593 
423.860765  	53.864295 
424.342973  	78.681297 
424.825181  	83.433140 
425.307389  	53.399767 
425.789597  	56.878533 
426.271805  	70.466557 
426.754013  	84.714490 
427.236221  	81.401461 
427.718429  	68.671268 
428.200637  	71.330986 
428.682844  	84.829136 
429.165052  	79.613468 
429.647260  	73.882912 
430.129468  	60.725459 
430.611676  	67.999571 
431.093884  	101.218961 
431.576092  	107.550527 
432.058300  	82.166380 
432.540508  	62.302458 
433.022716  	61.715296 
433.504924  	70.350144 
433.987132  	79.369795 
434.469340  	70.000489 
434.951547  	61.090319 
435.433755  	68.598410 
435.915963  	76.228706 
436.398171  	70.241958 
436.880379  	65.797925 
437.362587  	73.525712 
437.844795  	78.981922 
438.327003  	72.230967 
438.809211  	66.524542 
439.291419  	60.820510 
439.773627  	65.124719 
440.255835  	79.527486 
440.738043  	74.412910 
441.220250  	67.569315 
441.702458  	80.961744 
442.184666  	88.207423 
442.666874  	82.061699 
443.149082  	81.498776 
443.631290  	83.909943 
444.113498  	86.765790 
444.595706  	89.351603 
445.077914  	90.509124 
445.560122  	84.312033 
446.042330  	68.895945 
446.524538  	69.275682 
447.006746  	86.699944 
447.488953  	76.714635 
447.971161  	70.581801 
448.453369  	72.977482 
448.935577  	73.511745 
449.417785  	83.533851 
