##TITLE=No Description
##DATA TYPE=INFRARED SPECTRUM
##XUNITS=1/CM
##YUNITS=%T
400.232577  	12.252156 
400.714785  	28.293823 
401.196993  	28.856891 
401.679201  	24.304449 
402.161409  	28.024064 
402.643617  	16.933994 
403.125824  	55.974007 
403.608032  	220.175163 
404.090240  	80.266855 
404.572448  	67.786242 
405.054656  	70.920689 
405.536864  	37.670520 
406.019072  	85.151118 
406.501280  	23.907445 
406.983488  	37.656118 
407.465696  	96.739940 
407.947904  	63.770501 
408.430112  	46.150911 
408.912320  	21.549432 
409.394527  	19.495505 
409.876735  	1.450918 
410.358943  	21.245532 
410.841151  	35.137188 
411.323359  	30.114255 
411.805567  	40.978943 
412.287775  	32.109539 
412.769983  	14.572489 
413.252191  	21.191732 
413.734399  	31.692024 
414.216607  	15.020164 
414.698815  	20.731899 
415.181023  	21.311474 
415.663230  	24.411476 
416.145438  	31.057042 
416.627646  	26.955877 
417.109854  	33.845602 
417.592062  	46.376820 
418.074270  	73.689920 
418.556478  	133.228904 
419.038686  	118.371645 
419.520894  	82.616265 
420.003102  	60.872128 
420.485310  	79.082029 
420.967518  	46.051586 
421.449726  	30.697819 
421.931933  	16.133622 
422.414141  	22.113089 
422.896349  	27.823945 
423.378557  	27.027741 
423.860765  	31.754514 
424.342973  	42.463678 
424.825181  	43.996825 
425.307389  	38.790087 
425.789597  	39.058651 
426.271805  	29.418688 
426.754013  	30.915243 
427.236221  	31.670085 
427.718429  	39.114599 
428.200637  	51.737477 
428.682844  	38.145687 
429.165052  	39.015202 
429.647260  	32.197984 
430.129468  	26.483253 
430.611676  	47.088786 
431.093884  	65.916780 
431.576092  	57.057030 
432.058300  	60.975534 
432.540508  	57.558594 
433.022716  	42.371345 
433.504924  	30.390202 
433.987132  	31.128881 
434.469340  	31.588951 
434.951547  	26.633474 
435.433755  	36.334698 
435.915963  	41.425247 
436.398171  	29.815737 
436.880379  	33.911113 
437.362587  	43.555841 
437.844795  	46.719961 
438.327003  	47.894951 
438.809211  	43.189088 
439.291419  	42.204850 
439.773627  	45.291350 
440.255835  	52.279386 
440.738043  	41.291952 
441.220250  	41.249074 
441.702458  	54.605956 
442.184666  	44.550214 
442.666874  	34.553868 
443.149082  	28.964068 
443.631290  	31.540766 
444.113498  	30.566999 
444.595706  	28.742512 
445.077914  	35.557609 
445.560122  	39.561542 
446.042330  	42.032769 
446.524538  	46.497698 
447.006746  	40.919505 
447.488953  	41.474176 
447.971161  	49.127841 
448.453369  	45.203829 
448.935577  	42.142580 
449.417785  	41.240428 
449.899993  	36.977088 
450.382201  	43.091543 
450.864409  	42.921704 
451.346617  	41.629857 
451.828825  	39.767816 
452.311033  	33.635691 
452.793241  	34.513197 
453.275449  	42.369443 
453.757656  	46.047268 
454.239864  	48.754856 
454.722072  	46.579844 
455.204280  	49.169071 
455.686488  	50.621604 
456.168696  	43.963287 
456.650904  	40.922674 
457.133112  	35.817655 
457.615320  	23.815502 
458.097528  	39.506813 
458.579736  	44.765952 
459.061944  	40.651100 
459.544152  	48.759747 
460.026359  	60.085659 
460.508567  	55.233728 
460.990775  	53.165859 
461.472983  	52.065901 
461.955191  	51.108726 
462.437399  	48.737899 
462.919607  	51.223354 
463.401815  	50.142531 
463.884023  	51.142210 
464.366231  	45.492295 
464.848439  	48.179843 
465.330647  	50.228972 
465.812855  	45.959625 
466.295063  	48.802170 
466.777270  	50.692747 
467.259478  	48.019907 
467.741686  	52.886470 
468.223894  	61.809151 
468.706102  	64.837500 
469.188310  	73.780750 
469.670518  	75.375761 
470.152726  	74.613258 
470.634934  	75.549221 
471.117142  	71.678408 
471.599350  	64.609934 
472.081558  	60.974165 
472.563766  	54.344750 
473.045973  	54.580469 
473.528181  	60.265571 
474.010389  	61.413839 
474.492597  	63.276784 
474.974805  	69.113609 
475.457013  	67.932878 
475.939221  	61.597107 
476.421429  	70.932827 
476.903637  	78.457472 
477.385845  	77.704950 
477.868053  	82.902213 
478.350261  	83.394344 
478.832469  	75.232783 
479.314676  	79.595609 
479.796884  	81.719366 
480.279092  	69.798455 
480.761300  	68.058278 
481.243508  	67.393676 
481.725716  	67.031677 
482.207924  	68.010084 
482.690132  	67.379824 
483.172340  	63.039525 
483.654548  	64.902672 
484.136756  	70.842056 
484.618964  	76.632992 
485.101172  	84.176543 
485.583379  	80.387002 
486.065587  	75.934425 
486.547795  	79.520396 
487.030003  	78.917823 
487.512211  	81.109865 
487.994419  	74.917202 
488.476627  	67.895443 
488.958835  	68.983033 
489.441043  	65.959851 
489.923251  	63.832366 
490.405459  	62.880496 
490.887667  	60.385305 
491.369875  	63.554807 
491.852082  	72.301104 
492.334290  	75.991047 
492.816498  	78.331876 
493.298706  	79.119761 
493.780914  	71.903128 
494.263122  	67.810161 
494.745330  	70.860234 
495.227538  	69.059246 
495.709746  	71.316064 
496.191954  	64.587681 
496.674162  	56.688054 
497.156370  	55.645111 
